n,step_ratio,pattern,family,method_label,threshold_mode,threshold_range,gain_scheme,feedback_noise_alpha,feedback_bias_alpha,R,R_abs,R2,R2_norm,R2_max_norm,avg_switch_noidle,R_clean,R_abs_clean,configuration,log_R_degradation,log_R_abs_degradation
12,1.5,random,SETA,SETA-HM,clamped,HM,-,0.0,0.0,0.69687727,29.81309646,3.36131457,0.97032791,1.6233608000000002,220.48886,0.69687727,29.81309646,SETA|HM|clamped|-,0.0,0.0
12,1.5,random,SETA,SETA-HM,clamped,HM,-,0.0,0.05,0.70277523,29.51022552,3.3735774600000004,0.97386794,1.64145585,221.8366,0.69687727,29.81309646,SETA|HM|clamped|-,0.008427798914206096,-0.010210944411598371
12,1.5,random,SETA,SETA-HM,clamped,HM,-,0.0,0.1,0.7203744799999999,29.00050531,3.41757151,0.98656795,1.69565774,224.43828,0.69687727,29.81309646,SETA|HM|clamped|-,0.03316187586802775,-0.027634521175018797
12,1.5,random,SETA,SETA-HM,clamped,HM,-,0.0,0.2,0.77038018,29.618531240000003,3.55893237,1.02737529,1.8655326,229.74388,0.69687727,29.81309646,SETA|HM|clamped|-,0.10027482121557262,-0.0065475546479572735
12,1.5,random,SETA,SETA-HM,clamped,HM,-,0.05,0.0,0.69811867,29.41314518,3.36790821,0.97223135,1.63346166,222.21262,0.69687727,29.81309646,SETA|HM|clamped|-,0.0017797905959410429,-0.013506086107936442
12,1.5,random,SETA,SETA-HM,clamped,HM,-,0.05,0.05,0.70413672,29.15782075,3.38098613,0.97600656,1.65013462,223.7261,0.69687727,29.81309646,SETA|HM|clamped|-,0.01036322980595409,-0.022224605369696636
12,1.5,random,SETA,SETA-HM,clamped,HM,-,0.05,0.1,0.7205950799999999,28.79843429,3.41966474,0.98717215,1.7016744,226.12826,0.69687727,29.81309646,SETA|HM|clamped|-,0.03346805860477255,-0.034626754758928686
12,1.5,random,SETA,SETA-HM,clamped,HM,-,0.05,0.2,0.77079255,29.42453163,3.56162643,1.02815294,1.87419894,231.53398,0.69687727,29.81309646,SETA|HM|clamped|-,0.10080995916839774,-0.013119039889952187
12,1.5,random,SETA,SETA-HM,clamped,HM,-,0.1,0.0,0.7026607699999999,28.73814044,3.38222984,0.97636569,1.65154802,225.77836,0.69687727,29.81309646,SETA|HM|clamped|-,0.008264917075042918,-0.036722599788054325
12,1.5,random,SETA,SETA-HM,clamped,HM,-,0.1,0.05,0.7079456999999999,28.550917570000003,3.39426854,0.97984097,1.6642635300000002,227.13704,0.69687727,29.81309646,SETA|HM|clamped|-,0.015758083794978513,-0.043258700852585166
12,1.5,random,SETA,SETA-HM,clamped,HM,-,0.1,0.1,0.72290616,28.32306908,3.42989398,0.99012512,1.7127106799999998,229.55522,0.69687727,29.81309646,SETA|HM|clamped|-,0.03667010916158346,-0.05127114106976479
12,1.5,random,SETA,SETA-HM,clamped,HM,-,0.1,0.2,0.77202889,29.02618003,3.56705676,1.02972057,1.88417516,235.29968,0.69687727,29.81309646,SETA|HM|clamped|-,0.1024126595620915,-0.026749593093221797
12,1.5,random,SETA,SETA-HM,clamped,HM,-,0.2,0.0,0.7164600799999999,26.94807481,3.42628053,0.989082,1.70934723,235.83226,0.69687727,29.81309646,SETA|HM|clamped|-,0.02771321839116725,-0.10103591631060757
12,1.5,random,SETA,SETA-HM,clamped,HM,-,0.2,0.05,0.72031806,26.89134854,3.43566176,0.99179008,1.72426801,236.79822,0.69687727,29.81309646,SETA|HM|clamped|-,0.033083552425013596,-0.10314315622742949
12,1.5,random,SETA,SETA-HM,clamped,HM,-,0.2,0.1,0.7329339,26.88253843,3.46778301,1.00106275,1.76836666,239.0198,0.69687727,29.81309646,SETA|HM|clamped|-,0.05044620842480579,-0.10347082865638152
12,1.5,random,SETA,SETA-HM,clamped,HM,-,0.2,0.2,0.77836127,27.912595609999997,3.59444943,1.03762814,1.92226556,245.35554,0.69687727,29.81309646,SETA|HM|clamped|-,0.11058146168208954,-0.06586973298497056
12,1.5,random,SETA,SETA-HM,clamped,HM,-,0.4,0.0,0.75635102,22.35446754,3.55862324,1.02728604,1.8744626,264.98808,0.69687727,29.81309646,SETA|HM|clamped|-,0.08189626854702328,-0.2879215844753138
12,1.5,random,SETA,SETA-HM,clamped,HM,-,0.4,0.05,0.7590300999999999,22.462645889999997,3.5661352899999996,1.02945459,1.88930286,265.93002,0.69687727,29.81309646,SETA|HM|clamped|-,0.08543212201101802,-0.283094028579153
12,1.5,random,SETA,SETA-HM,clamped,HM,-,0.4,0.1,0.76853852,22.87156442,3.5937742900000003,1.03743332,1.92860328,267.86076,0.69687727,29.81309646,SETA|HM|clamped|-,0.09788137329765921,-0.2650533649000202
12,1.5,random,SETA,SETA-HM,clamped,HM,-,0.4,0.2,0.80608941,25.01604674,3.70707323,1.07013982,2.07335079,274.48482,0.69687727,29.81309646,SETA|HM|clamped|-,0.14558535483310342,-0.17543028693443094
12,1.5,random,SETA,SETA-HM,latent,HM,-,0.0,0.0,0.7050275899999999,29.17879644,3.3995471,0.98136469,1.69443033,220.9753,0.7050275899999999,29.17879644,SETA|HM|latent|-,0.0,0.0
12,1.5,random,SETA,SETA-HM,latent,HM,-,0.0,0.05,0.74476029,28.88093324,3.53035703,1.0191263000000002,1.88106373,231.6848,0.7050275899999999,29.17879644,SETA|HM|latent|-,0.05482547141666357,-0.010260668278094472
12,1.5,random,SETA,SETA-HM,latent,HM,-,0.0,0.1,0.82861355,33.13279757,3.85780045,1.11365108,2.33772918,252.75776,0.7050275899999999,29.17879644,SETA|HM|latent|-,0.16151694559568064,0.12708135875911394
12,1.5,random,SETA,SETA-HM,latent,HM,-,0.0,0.2,1.03261726,56.39019786,4.78643123,1.3817236700000002,3.45343493,311.6876,0.7050275899999999,29.17879644,SETA|HM|latent|-,0.3816149505956831,0.6588530504060343
12,1.5,random,SETA,SETA-HM,latent,HM,-,0.05,0.0,0.71320558,28.66944485,3.4075498399999997,0.98367491,1.6944188,223.07084,0.7050275899999999,29.17879644,SETA|HM|latent|-,0.011532773052397933,-0.017610379923359325
12,1.5,random,SETA,SETA-HM,latent,HM,-,0.05,0.05,0.7488243400000001,28.52494792,3.53535712,1.02056971,1.87956253,233.73444,0.7050275899999999,29.17879644,SETA|HM|latent|-,0.06026749317867846,-0.022663226205451602
12,1.5,random,SETA,SETA-HM,latent,HM,-,0.05,0.1,0.8300109600000001,32.80681649,3.8578344,1.11366086,2.33738083,254.8312,0.7050275899999999,29.17879644,SETA|HM|latent|-,0.1632019687244407,0.11719401743057148
12,1.5,random,SETA,SETA-HM,latent,HM,-,0.05,0.2,1.03263333,55.804473390000005,4.78221871,1.3805077,3.4412473,314.40996,0.7050275899999999,29.17879644,SETA|HM|latent|-,0.3816305128718331,0.6484117382684774
12,1.5,random,SETA,SETA-HM,latent,HM,-,0.1,0.0,0.7208693599999999,27.990774069999997,3.42228118,0.98792753,1.71591439,226.48362,0.7050275899999999,29.17879644,SETA|HM|latent|-,0.02222099128146058,-0.04156733780607776
12,1.5,random,SETA,SETA-HM,latent,HM,-,0.1,0.05,0.75472976,27.97819191,3.54735373,1.02403281,1.89072049,237.26744,0.7050275899999999,29.17879644,SETA|HM|latent|-,0.06812281460230975,-0.04201694983630368
12,1.5,random,SETA,SETA-HM,latent,HM,-,0.1,0.1,0.8335718,32.36265053,3.8625104,1.11501068,2.32678115,258.31068,0.7050275899999999,29.17879644,SETA|HM|latent|-,0.16748290445392172,0.10356270025297136
12,1.5,random,SETA,SETA-HM,latent,HM,-,0.1,0.2,1.03324455,54.82562116,4.77293569,1.37782785,3.43003224,320.00365999999997,0.7050275899999999,29.17879644,SETA|HM|latent|-,0.38222224196071286,0.6307153279224774
12,1.5,random,SETA,SETA-HM,latent,HM,-,0.2,0.0,0.7374512599999999,26.17398985,3.46870379,1.00132854,1.7698367,236.80412,0.7050275899999999,29.17879644,SETA|HM|latent|-,0.044963061096167316,-0.10867613234124866
12,1.5,random,SETA,SETA-HM,latent,HM,-,0.2,0.05,0.76881836,26.63793495,3.5869841100000004,1.03547311,1.94213429,247.19758,0.7050275899999999,29.17879644,SETA|HM|latent|-,0.08661780194619938,-0.09110597040934611
12,1.5,random,SETA,SETA-HM,latent,HM,-,0.2,0.1,0.84374538,31.51209488,3.8887304,1.1225798,2.34117548,268.23854,0.7050275899999999,29.17879644,SETA|HM|latent|-,0.1796138298178959,0.07692914039549517
12,1.5,random,SETA,SETA-HM,latent,HM,-,0.2,0.2,1.03968093,53.23776744,4.77390012,1.37810628,3.41371167,332.45374000000004,0.7050275899999999,29.17879644,SETA|HM|latent|-,0.3884322101880401,0.6013257625783104
12,1.5,random,SETA,SETA-HM,latent,HM,-,0.4,0.0,0.77957095,21.62471282,3.61158571,1.04257498,1.94195004,267.8184,0.7050275899999999,29.17879644,SETA|HM|latent|-,0.10050676744201695,-0.29960552345528996
12,1.5,random,SETA,SETA-HM,latent,HM,-,0.4,0.05,0.80647224,23.40918562,3.71486505,1.0723892000000002,2.08609646,277.50662,0.7050275899999999,29.17879644,SETA|HM|latent|-,0.13443253983979314,-0.2203138029849048
12,1.5,random,SETA,SETA-HM,latent,HM,-,0.4,0.1,0.8755018800000001,29.840577600000003,3.99401574,1.15297302,2.4452978,299.03236,0.7050275899999999,29.17879644,SETA|HM|latent|-,0.21656036226967848,0.02242683553153577
12,1.5,random,SETA,SETA-HM,latent,HM,-,0.4,0.2,1.06619618,51.819560280000005,4.84816455,1.39954458,3.47094716,364.8156,0.7050275899999999,29.17879644,SETA|HM|latent|-,0.4136156847664625,0.5743253933860851
12,1.5,random,SETA,SETA-HT1,clamped,HT1,-,0.0,0.0,1.40398498,59.77619347,5.364153730000001,1.54849782,2.19537221,149.06018,1.40398498,59.77619347,SETA|HT1|clamped|-,0.0,0.0
12,1.5,random,SETA,SETA-HT1,clamped,HT1,-,0.0,0.05,1.40159848,59.71032735,5.36578241,1.54896797,2.21623079,149.49478,1.40398498,59.77619347,SETA|HT1|clamped|-,-0.0017012508161811108,-0.0011024863092429318
12,1.5,random,SETA,SETA-HT1,clamped,HT1,-,0.0,0.1,1.3989135,59.64337707,5.38426083,1.55430228,2.2694687,150.37486,1.40398498,59.77619347,SETA|HT1|clamped|-,-0.0036187436473835003,-0.0022243666454654152
12,1.5,random,SETA,SETA-HT1,clamped,HT1,-,0.0,0.2,1.3932697200000002,59.517224299999995,5.47318037,1.57997104,2.44524159,153.21876,1.40398498,59.77619347,SETA|HT1|clamped|-,-0.007661306216778424,-0.004341724491604723
12,1.5,random,SETA,SETA-HT1,clamped,HT1,-,0.05,0.0,1.4018919,59.65303513,5.36005157,1.5473135999999998,2.20347992,149.83566000000002,1.40398498,59.77619347,SETA|HT1|clamped|-,-0.0014919260379228343,-0.0020624496214243933
12,1.5,random,SETA,SETA-HT1,clamped,HT1,-,0.05,0.05,1.39966638,59.59202974,5.36185825,1.54783515,2.22081059,150.29806,1.40398498,59.77619347,SETA|HT1|clamped|-,-0.0030806993174408667,-0.003085643250256683
12,1.5,random,SETA,SETA-HT1,clamped,HT1,-,0.05,0.1,1.39686945,59.53351568,5.38044613,1.55320099,2.27514534,151.09964,1.40398498,59.77619347,SETA|HT1|clamped|-,-0.005080981883156027,-0.00406803648085508
12,1.5,random,SETA,SETA-HT1,clamped,HT1,-,0.05,0.2,1.39146558,59.41092555,5.4694822499999995,1.57890353,2.44730129,154.03874,1.40398498,59.77619347,SETA|HT1|clamped|-,-0.008957041759340693,-0.006129337910985729
12,1.5,random,SETA,SETA-HT1,clamped,HT1,-,0.1,0.0,1.39735189,59.39402432,5.35024329,1.54448218,2.2227992800000003,152.02226000000002,1.40398498,59.77619347,SETA|HT1|clamped|-,-0.004735669220993232,-0.006413858549772484
12,1.5,random,SETA,SETA-HT1,clamped,HT1,-,0.1,0.05,1.39494034,59.34171717,5.351787000000001,1.54492783,2.24120102,152.49406000000002,1.40398498,59.77619347,SETA|HT1|clamped|-,-0.006462960206993237,-0.007294926924422861
12,1.5,random,SETA,SETA-HT1,clamped,HT1,-,0.1,0.1,1.39216872,59.280287,5.37060956,1.55036133,2.29145073,153.30822,1.40398498,59.77619347,SETA|HT1|clamped|-,-0.008451846076880085,-0.008330656777772734
12,1.5,random,SETA,SETA-HT1,clamped,HT1,-,0.1,0.2,1.38698174,59.16473848,5.45973659,1.57609018,2.4593937400000003,156.11976,1.40398498,59.77619347,SETA|HT1|clamped|-,-0.01218463139920571,-0.010281748538480984
12,1.5,random,SETA,SETA-HT1,clamped,HT1,-,0.2,0.0,1.3802019799999998,58.50381503,5.31549931,1.5344524999999998,2.27425694,159.41988,1.40398498,59.77619347,SETA|HT1|clamped|-,-0.01708475676266267,-0.021515512884891654
12,1.5,random,SETA,SETA-HT1,clamped,HT1,-,0.2,0.05,1.37784299,58.45454722,5.31746387,1.5350196,2.29717112,159.87668,1.40398498,59.77619347,SETA|HT1|clamped|-,-0.01879538193441037,-0.022357997542958172
12,1.5,random,SETA,SETA-HT1,clamped,HT1,-,0.2,0.1,1.37523875,58.39804983,5.33648449,1.54051032,2.34671488,160.64832,1.40398498,59.77619347,SETA|HT1|clamped|-,-0.020687255131574805,-0.023324983229689678
12,1.5,random,SETA,SETA-HT1,clamped,HT1,-,0.2,0.2,1.37132791,58.29085722,5.42605724,1.56636779,2.50338752,163.56364,1.40398498,59.77619347,SETA|HT1|clamped|-,-0.023535059774388675,-0.02516222111050975
12,1.5,random,SETA,SETA-HT1,clamped,HT1,-,0.4,0.0,1.32034465,55.266397690000005,5.20945695,1.5038406599999998,2.41470902,184.4624,1.40398498,59.77619347,SETA|HT1|clamped|-,-0.061421806537846645,-0.07844239205095888
12,1.5,random,SETA,SETA-HT1,clamped,HT1,-,0.4,0.05,1.3186735100000002,55.21377027,5.2120520599999995,1.5045898800000002,2.42545242,184.9272,1.40398498,59.77619347,SETA|HT1|clamped|-,-0.06268829287636708,-0.07939509559861531
12,1.5,random,SETA,SETA-HT1,clamped,HT1,-,0.4,0.1,1.3179617300000002,55.15146188,5.232135970000001,1.51038755,2.46758894,185.93684,1.40398498,59.77619347,SETA|HT1|clamped|-,-0.06322820830076295,-0.08052422649257752
12,1.5,random,SETA,SETA-HT1,clamped,HT1,-,0.4,0.2,1.32005323,55.00492726,5.32288084,1.53658335,2.61002001,189.47484,1.40398498,59.77619347,SETA|HT1|clamped|-,-0.06164254599790344,-0.08318471141909321
12,1.5,random,SETA,SETA-HT1,latent,HT1,-,0.0,0.0,1.38777747,58.93995744,5.36950866,1.55004365,2.31200572,151.12294,1.38777747,58.93995744,SETA|HT1|latent|-,0.0,0.0
12,1.5,random,SETA,SETA-HT1,latent,HT1,-,0.0,0.05,1.38037507,58.80223509,5.38995469,1.5559459000000002,2.37485454,153.43592,1.38777747,58.93995744,SETA|HT1|latent|-,-0.005348272927806417,-0.0023393893021791874
12,1.5,random,SETA,SETA-HT1,latent,HT1,-,0.0,0.1,1.37326144,58.64740075,5.47838398,1.58147322,2.5389816,158.3756,1.38777747,58.93995744,SETA|HT1|latent|-,-0.010515001215341815,-0.0049759990896780576
12,1.5,random,SETA,SETA-HT1,latent,HT1,-,0.0,0.2,1.38551621,58.38777353,5.81522363,1.67871045,2.9698307699999997,174.53047999999998,1.38777747,58.93995744,SETA|HT1|latent|-,-0.0016307400239822967,-0.009412744666171046
12,1.5,random,SETA,SETA-HT1,latent,HT1,-,0.05,0.0,1.3850658000000002,58.82394505,5.36405786,1.54847008,2.31830186,151.97958,1.38777747,58.93995744,SETA|HT1|latent|-,-0.001955877487765745,-0.001970254468068689
12,1.5,random,SETA,SETA-HT1,latent,HT1,-,0.05,0.05,1.3780295100000002,58.68692891,5.3849880699999995,1.55451218,2.37941629,154.19734,1.38777747,58.93995744,SETA|HT1|latent|-,-0.0070489375673137376,-0.004302229330905657
12,1.5,random,SETA,SETA-HT1,latent,HT1,-,0.05,0.1,1.37142179,58.53346082,5.47434612,1.58030763,2.54603615,159.20532,1.38777747,58.93995744,SETA|HT1|latent|-,-0.011855520409235376,-0.0069206846702687
12,1.5,random,SETA,SETA-HT1,latent,HT1,-,0.05,0.2,1.38417182,58.28853248,5.81066693,1.67739511,2.97345174,175.67790000000002,1.38777747,58.93995744,SETA|HT1|latent|-,-0.0026015281351492825,-0.011113879666519203
12,1.5,random,SETA,SETA-HT1,latent,HT1,-,0.1,0.0,1.38004905,58.56005046999999,5.353833120000001,1.5455185299999998,2.33051737,154.25869999999998,1.38777747,58.93995744,SETA|HT1|latent|-,-0.0055844830081007045,-0.006466523715249224
12,1.5,random,SETA,SETA-HT1,latent,HT1,-,0.1,0.05,1.3733087599999998,58.43445673,5.3747339499999995,1.55155206,2.39443418,156.45122,1.38777747,58.93995744,SETA|HT1|latent|-,-0.010480543694464045,-0.008613526873786687
12,1.5,random,SETA,SETA-HT1,latent,HT1,-,0.1,0.1,1.3670910900000002,58.28919785,5.4638677399999995,1.57728273,2.5609736400000003,161.42628000000002,1.38777747,58.93995744,SETA|HT1|latent|-,-0.015018334534937379,-0.011102464621842563
12,1.5,random,SETA,SETA-HT1,latent,HT1,-,0.1,0.2,1.38118337,58.039053839999994,5.8000386200000005,1.6743269900000002,2.98150675,178.52838,1.38777747,58.93995744,SETA|HT1|latent|-,-0.004762878817455465,-0.01540312919670209
12,1.5,random,SETA,SETA-HT1,latent,HT1,-,0.2,0.0,1.36255482,57.67970549,5.3195276,1.53561533,2.37365702,161.79046,1.38777747,58.93995744,SETA|HT1|latent|-,-0.01834204341557344,-0.021613868184633213
12,1.5,random,SETA,SETA-HT1,latent,HT1,-,0.2,0.05,1.35678523,57.55899926,5.34156751,1.5419777,2.43652383,163.95518,1.38777747,58.93995744,SETA|HT1|latent|-,-0.02258542493558963,-0.023708759382965065
12,1.5,random,SETA,SETA-HT1,latent,HT1,-,0.2,0.1,1.35260419,57.409210300000005,5.432091840000001,1.56810981,2.6027759099999996,169.03653999999997,1.38777747,58.93995744,SETA|HT1|latent|-,-0.025671761132225503,-0.026314506577390692
12,1.5,random,SETA,SETA-HT1,latent,HT1,-,0.2,0.2,1.3702991800000002,57.19848572,5.765372160000001,1.66431955,3.0074947300000003,187.36434,1.38777747,58.93995744,SETA|HT1|latent|-,-0.012674429463088615,-0.02999183061027522
12,1.5,random,SETA,SETA-HT1,latent,HT1,-,0.4,0.0,1.30552056,54.48137246,5.21771233,1.50622384,2.47815956,186.84392,1.38777747,58.93995744,SETA|HT1|latent|-,-0.06110166723551818,-0.07866040169801963
12,1.5,random,SETA,SETA-HT1,latent,HT1,-,0.4,0.05,1.30296252,54.35750968,5.24234104,1.5133335099999998,2.53273186,189.22802,1.38777747,58.93995744,SETA|HT1|latent|-,-0.06306299168468502,-0.080936478611664
12,1.5,random,SETA,SETA-HT1,latent,HT1,-,0.4,0.1,1.3052317299999998,54.221714979999994,5.33579301,1.54031078,2.68811265,195.15094,1.38777747,58.93995744,SETA|HT1|latent|-,-0.06132292913178058,-0.0834377816229053
12,1.5,random,SETA,SETA-HT1,latent,HT1,-,0.4,0.2,1.33450179,54.18876465,5.66314621,1.6348095,3.104451,217.29228,1.38777747,58.93995744,SETA|HT1|latent|-,-0.03914549383593876,-0.08404566254229791
12,1.5,random,SETA,SETA-HT2,clamped,HT2,-,0.0,0.0,1.08416414,46.3369878,4.341641210000001,1.25332391,1.80337764,176.20606,1.08416414,46.3369878,SETA|HT2|clamped|-,0.0,0.0
12,1.5,random,SETA,SETA-HT2,clamped,HT2,-,0.0,0.05,1.0823392,46.30861999,4.34414179,1.2540457,1.81975515,176.54048,1.08416414,46.3369878,SETA|HT2|clamped|-,-0.0016846873927498622,-0.0006123940802647911
12,1.5,random,SETA,SETA-HT2,clamped,HT2,-,0.0,0.1,1.08085098,46.33873308,4.36028532,1.25870594,1.85886921,176.99918000000002,1.08416414,46.3369878,SETA|HT2|clamped|-,-0.0030606369033899772,3.7664233601315616e-05
12,1.5,random,SETA,SETA-HT2,clamped,HT2,-,0.0,0.2,1.08265,46.48128581,4.4350252,1.2802814699999998,1.98761739,178.57118,1.08416414,46.3369878,SETA|HT2|clamped|-,-0.0013975727945478077,0.0031092611538203786
12,1.5,random,SETA,SETA-HT2,clamped,HT2,-,0.05,0.0,1.08214453,46.237182579999995,4.34008939,1.25287586,1.80795267,176.86792000000003,1.08416414,46.3369878,SETA|HT2|clamped|-,-0.0018645640051971812,-0.002156222589065336
12,1.5,random,SETA,SETA-HT2,clamped,HT2,-,0.05,0.05,1.08047189,46.21181566,4.34270994,1.2536323900000002,1.82443906,177.19104,1.08416414,46.3369878,SETA|HT2|clamped|-,-0.0034114313257775355,-0.002704999127903755
12,1.5,random,SETA,SETA-HT2,clamped,HT2,-,0.05,0.1,1.07924817,46.249282869999995,4.3587991299999995,1.25827692,1.86616959,177.71882000000002,1.08416414,46.3369878,SETA|HT2|clamped|-,-0.00454465238865676,-0.001894556408826607
12,1.5,random,SETA,SETA-HT2,clamped,HT2,-,0.05,0.2,1.0815347,46.39958754,4.43367571,1.27989194,1.99531082,179.32042,1.08416414,46.3369878,SETA|HT2|clamped|-,-0.002428261255411251,0.0013500552350267203
12,1.5,random,SETA,SETA-HT2,clamped,HT2,-,0.1,0.0,1.07793535,46.03414495,4.33671052,1.25190052,1.82374479,178.78568,1.08416414,46.3369878,SETA|HT2|clamped|-,-0.005761813700993079,-0.006557112077378178
12,1.5,random,SETA,SETA-HT2,clamped,HT2,-,0.1,0.05,1.07630544,46.01035165,4.33905623,1.25257768,1.83998484,179.06338,1.08416414,46.3369878,SETA|HT2|clamped|-,-0.007275024590491429,-0.007074107691648584
12,1.5,random,SETA,SETA-HT2,clamped,HT2,-,0.1,0.1,1.0755288,46.03021068,4.355649639999999,1.25736774,1.88004411,179.52488000000002,1.08416414,46.3369878,SETA|HT2|clamped|-,-0.007996864608914607,-0.006642579899869597
12,1.5,random,SETA,SETA-HT2,clamped,HT2,-,0.1,0.2,1.07877806,46.1780146,4.43089242,1.27908842,2.0076843,181.33884,1.08416414,46.3369878,SETA|HT2|clamped|-,-0.004980337554018672,-0.003436704368901587
12,1.5,random,SETA,SETA-HT2,clamped,HT2,-,0.2,0.0,1.06457752,45.29543258,4.32797255,1.24937804,1.87486234,185.18286,1.08416414,46.3369878,SETA|HT2|clamped|-,-0.018231286597213073,-0.022734313376399896
12,1.5,random,SETA,SETA-HT2,clamped,HT2,-,0.2,0.05,1.06352168,45.27404316,4.33098146,1.2502466,1.89046313,185.4678,1.08416414,46.3369878,SETA|HT2|clamped|-,-0.01922357124882535,-0.023206645146522306
12,1.5,random,SETA,SETA-HT2,clamped,HT2,-,0.2,0.1,1.06372492,45.28347517,4.34773248,1.25508228,1.9267392,186.05426,1.08416414,46.3369878,SETA|HT2|clamped|-,-0.019032488559476184,-0.0229983353295563
12,1.5,random,SETA,SETA-HT2,clamped,HT2,-,0.2,0.2,1.07016507,45.36742401000001,4.42353652,1.27696497,2.04673081,188.20844,1.08416414,46.3369878,SETA|HT2|clamped|-,-0.012996404615408559,-0.021146200055497402
12,1.5,random,SETA,SETA-HT2,clamped,HT2,-,0.4,0.0,1.03230123,42.37826306,4.32117683,1.2474163,2.03393364,207.97766,1.08416414,46.3369878,SETA|HT2|clamped|-,-0.04901879821591707,-0.08930494763182338
12,1.5,random,SETA,SETA-HT2,clamped,HT2,-,0.4,0.05,1.0321493,42.33977878,4.324498510000001,1.24837522,2.04350263,208.43218,1.08416414,46.3369878,SETA|HT2|clamped|-,-0.04916598508047664,-0.09021347388694675
12,1.5,random,SETA,SETA-HT2,clamped,HT2,-,0.4,0.1,1.0347112,42.31924291999999,4.34180412,1.25337089,2.08016479,209.26044,1.08416414,46.3369878,SETA|HT2|clamped|-,-0.04668695825498084,-0.0906986167574979
12,1.5,random,SETA,SETA-HT2,clamped,HT2,-,0.4,0.2,1.0481033,42.34601674,4.417415,1.27519781,2.1928315,212.42534,1.08416414,46.3369878,SETA|HT2|clamped|-,-0.03382716247514428,-0.09006615378508133
12,1.5,random,SETA,SETA-HT2,latent,HT2,-,0.0,0.0,1.07974218,46.12812578,4.343615310000001,1.25389371,1.82878798,176.48908,1.07974218,46.12812578,SETA|HT2|latent|-,0.0,0.0
12,1.5,random,SETA,SETA-HT2,latent,HT2,-,0.0,0.05,1.07701002,46.117501190000006,4.34861933,1.25533824,1.85487845,177.04684,1.07974218,46.12812578,SETA|HT2|latent|-,-0.0025335886630778594,-0.00023035433539687975
12,1.5,random,SETA,SETA-HT2,latent,HT2,-,0.0,0.1,1.07556967,46.188984790000006,4.37641423,1.26336196,1.91531794,177.98356,1.07974218,46.12812578,SETA|HT2|latent|-,-0.0038718436151752387,0.00131847754854116
12,1.5,random,SETA,SETA-HT2,latent,HT2,-,0.0,0.2,1.08172768,46.41216233,4.49418177,1.2973585399999998,2.09938948,181.48822,1.07974218,46.12812578,SETA|HT2|latent|-,0.0018371762615812302,0.006138676413365749
12,1.5,random,SETA,SETA-HT2,latent,HT2,-,0.05,0.0,1.07764712,46.03340454,4.34184414,1.2533824,1.837793,177.17826000000002,1.07974218,46.12812578,SETA|HT2|latent|-,-0.0019422184568953609,-0.0020555490565988444
12,1.5,random,SETA,SETA-HT2,latent,HT2,-,0.05,0.05,1.0750925100000002,46.01971298,4.34658925,1.25475229,1.86068693,177.77864000000002,1.07974218,46.12812578,SETA|HT2|latent|-,-0.004315576724230194,-0.0023530199184191433
12,1.5,random,SETA,SETA-HT2,latent,HT2,-,0.05,0.1,1.0740484,46.09413093,4.37457752,1.26283174,1.91986807,178.72706,1.07974218,46.12812578,SETA|HT2|latent|-,-0.005287230167043723,-0.0007372374685351387
12,1.5,random,SETA,SETA-HT2,latent,HT2,-,0.05,0.2,1.08070577,46.32239139,4.49267929,1.29692472,2.09990327,182.34468,1.07974218,46.12812578,SETA|HT2|latent|-,0.0008920280295529234,0.004202591870107318
12,1.5,random,SETA,SETA-HT2,latent,HT2,-,0.1,0.0,1.07353604,45.82300411999999,4.33826349,1.2523488,1.85206522,179.0394,1.07974218,46.12812578,SETA|HT2|latent|-,-0.005764380215421618,-0.006636629267106876
12,1.5,random,SETA,SETA-HT2,latent,HT2,-,0.1,0.05,1.07129746,45.81405222,4.34343086,1.25384051,1.87361545,179.58563999999998,1.07974218,46.12812578,SETA|HT2|latent|-,-0.007851797082836866,-0.0068320065606606
12,1.5,random,SETA,SETA-HT2,latent,HT2,-,0.1,0.1,1.07088016,45.865979159999995,4.37183252,1.26203937,1.93140629,180.71914,1.07974218,46.12812578,SETA|HT2|latent|-,-0.008241400635205816,-0.005699220178040231
12,1.5,random,SETA,SETA-HT2,latent,HT2,-,0.1,0.2,1.07861167,46.091208980000005,4.48939073,1.29597551,2.1117971,184.58904,1.07974218,46.12812578,SETA|HT2|latent|-,-0.00104756697182425,-0.0008006304115740589
12,1.5,random,SETA,SETA-HT2,latent,HT2,-,0.2,0.0,1.06051332,45.09766167,4.32944278,1.24980248,1.89693932,185.48318,1.07974218,46.12812578,SETA|HT2|latent|-,-0.01796923535834405,-0.022592470159992495
12,1.5,random,SETA,SETA-HT2,latent,HT2,-,0.2,0.05,1.05918165,45.07292884,4.3350766,1.25142886,1.9194827,186.09936,1.07974218,46.12812578,SETA|HT2|latent|-,-0.01922570876045354,-0.02314104881474818
12,1.5,random,SETA,SETA-HT2,latent,HT2,-,0.2,0.1,1.06047654,45.09469895,4.364159369999999,1.2598243,1.97361727,187.4224,1.07974218,46.12812578,SETA|HT2|latent|-,-0.018003917278043315,-0.02265816796368009
12,1.5,random,SETA,SETA-HT2,latent,HT2,-,0.2,0.2,1.07224292,45.28094655,4.4825237399999995,1.29399317,2.1473872700000003,191.9156,1.07974218,46.12812578,SETA|HT2|latent|-,-0.006969648959915166,-0.018536529603422097
